display_id,wrs_path,wrs_row,satellite,cloud_cover,acquisition_date,shapeID,ic
LT05_L1TP_144040_19960921_20200911_02_T1,144,40,5,4,1996-09-21,524013070,landsat_tm_c2_l1
LT05_L1TP_144040_19960921_20200911_02_T1,144,40,5,4,1996-09-21,524013071,landsat_tm_c2_l1
LT05_L1TP_143041_19960930_20200911_02_T1,143,41,5,44,1996-09-30,524011057,landsat_tm_c2_l1
LT05_L1TP_144040_19960921_20200911_02_T1,144,40,5,4,1996-09-21,524011057,landsat_tm_c2_l1
LT05_L1TP_143041_19960914_20200911_02_T1,143,41,5,30,1996-09-14,524011057,landsat_tm_c2_l1
LT05_L1TP_144040_19960921_20200911_02_T1,144,40,5,4,1996-09-21,524011058,landsat_tm_c2_l1
LT05_L1TP_143040_19960930_20200911_02_T1,143,40,5,16,1996-09-30,524011060,landsat_tm_c2_l1
LT05_L1TP_144040_19960921_20200911_02_T1,144,40,5,4,1996-09-21,524011060,landsat_tm_c2_l1
LT05_L1TP_143040_19960930_20200911_02_T1,143,40,5,16,1996-09-30,524011061,landsat_tm_c2_l1
LT05_L1TP_144040_19960921_20200911_02_T1,144,40,5,4,1996-09-21,524011059,landsat_tm_c2_l1
LT05_L1TP_143040_19960930_20200911_02_T1,143,40,5,16,1996-09-30,524012062,landsat_tm_c2_l1
LT05_L1TP_144039_19960921_20200911_02_T1,144,39,5,33,1996-09-21,524012066,landsat_tm_c2_l1
LT05_L1TP_143040_19960930_20200911_02_T1,143,40,5,16,1996-09-30,524012063,landsat_tm_c2_l1
LT05_L1TP_144040_19960921_20200911_02_T1,144,40,5,4,1996-09-21,524012063,landsat_tm_c2_l1
LT05_L1TP_143039_19960930_20200911_02_T1,143,39,5,12,1996-09-30,524012065,landsat_tm_c2_l1
LT05_L1TP_143040_19960930_20200911_02_T1,143,40,5,16,1996-09-30,524012065,landsat_tm_c2_l1
LT05_L1TP_143039_19960914_20200911_02_T1,143,39,5,45,1996-09-14,524012065,landsat_tm_c2_l1
LT05_L1TP_143041_19960930_20200911_02_T1,143,41,5,44,1996-09-30,524010056,landsat_tm_c2_l1
LT05_L1TP_143041_19960914_20200911_02_T1,143,41,5,30,1996-09-14,524010056,landsat_tm_c2_l1
LT05_L1TP_143040_19960930_20200911_02_T1,143,40,5,16,1996-09-30,524010052,landsat_tm_c2_l1
LT05_L1TP_143041_19960930_20200911_02_T1,143,41,5,44,1996-09-30,524010052,landsat_tm_c2_l1
LT05_L1TP_143041_19960914_20200911_02_T1,143,41,5,30,1996-09-14,524010052,landsat_tm_c2_l1
LT05_L1TP_143040_19960930_20200911_02_T1,143,40,5,16,1996-09-30,524010053,landsat_tm_c2_l1
LT05_L1TP_143040_19960930_20200911_02_T1,143,40,5,16,1996-09-30,524010054,landsat_tm_c2_l1
LT05_L1TP_143040_19960930_20200911_02_T1,143,40,5,16,1996-09-30,524010055,landsat_tm_c2_l1
LT05_L1TP_143040_19960930_20200911_02_T1,143,40,5,16,1996-09-30,524008045,landsat_tm_c2_l1
LT05_L1TP_142040_19960923_20200911_02_T1,142,40,5,39,1996-09-23,524008045,landsat_tm_c2_l1
LT05_L1TP_142040_19960907_20200911_02_T1,142,40,5,29,1996-09-07,524008045,landsat_tm_c2_l1
LT05_L1TP_142040_19960923_20200911_02_T1,142,40,5,39,1996-09-23,524008043,landsat_tm_c2_l1
LT05_L1TP_142040_19960907_20200911_02_T1,142,40,5,29,1996-09-07,524008043,landsat_tm_c2_l1
LT05_L1TP_142040_19960923_20200911_02_T1,142,40,5,39,1996-09-23,524008044,landsat_tm_c2_l1
LT05_L1TP_142040_19960907_20200911_02_T1,142,40,5,29,1996-09-07,524008044,landsat_tm_c2_l1
LT05_L1TP_142040_19960923_20200911_02_T1,142,40,5,39,1996-09-23,524007036,landsat_tm_c2_l1
LT05_L1TP_141040_19960916_20200911_02_T1,141,40,5,45,1996-09-16,524007036,landsat_tm_c2_l1
LT05_L1TP_142040_19960907_20200911_02_T1,142,40,5,29,1996-09-07,524007036,landsat_tm_c2_l1
LT05_L1TP_142040_19960923_20200911_02_T1,142,40,5,39,1996-09-23,524007040,landsat_tm_c2_l1
LT05_L1TP_142040_19960907_20200911_02_T1,142,40,5,29,1996-09-07,524007040,landsat_tm_c2_l1
LT05_L1TP_142040_19960923_20200911_02_T1,142,40,5,39,1996-09-23,524007037,landsat_tm_c2_l1
LT05_L1TP_142040_19960907_20200911_02_T1,142,40,5,29,1996-09-07,524007037,landsat_tm_c2_l1
LT05_L1TP_143041_19960930_20200911_02_T1,143,41,5,44,1996-09-30,524009051,landsat_tm_c2_l1
LT05_L1TP_143041_19960914_20200911_02_T1,143,41,5,30,1996-09-14,524009051,landsat_tm_c2_l1
LT05_L1TP_143040_19960930_20200911_02_T1,143,40,5,16,1996-09-30,524009046,landsat_tm_c2_l1
LT05_L1TP_143041_19960930_20200911_02_T1,143,41,5,44,1996-09-30,524009050,landsat_tm_c2_l1
LT05_L1TP_143041_19960914_20200911_02_T1,143,41,5,30,1996-09-14,524009050,landsat_tm_c2_l1
