display_id,wrs_path,wrs_row,satellite,cloud_cover,acquisition_date,shapeID,ic
LT05_L1TP_141041_19960324_20200911_02_T1,141,41,5,7,1996-03-24,524004022,landsat_tm_c2_l1
LT05_L1TP_141041_19960308_20200911_02_T1,141,41,5,10,1996-03-08,524004022,landsat_tm_c2_l1
LT05_L1TP_141041_19960324_20200911_02_T1,141,41,5,7,1996-03-24,524004018,landsat_tm_c2_l1
LT05_L1TP_141041_19960308_20200911_02_T1,141,41,5,10,1996-03-08,524004018,landsat_tm_c2_l1
LT05_L1TP_141041_19960324_20200911_02_T1,141,41,5,7,1996-03-24,524004021,landsat_tm_c2_l1
LT05_L1TP_141041_19960308_20200911_02_T1,141,41,5,10,1996-03-08,524004021,landsat_tm_c2_l1
LT05_L1TP_141041_19960324_20200911_02_T1,141,41,5,7,1996-03-24,524004019,landsat_tm_c2_l1
LT05_L1TP_141041_19960308_20200911_02_T1,141,41,5,10,1996-03-08,524004019,landsat_tm_c2_l1
LT05_L1TP_141041_19960324_20200911_02_T1,141,41,5,7,1996-03-24,524004020,landsat_tm_c2_l1
LT05_L1TP_141041_19960308_20200911_02_T1,141,41,5,10,1996-03-08,524004020,landsat_tm_c2_l1
LT05_L1TP_141041_19960324_20200911_02_T1,141,41,5,7,1996-03-24,524006033,landsat_tm_c2_l1
LT05_L1TP_141041_19960308_20200911_02_T1,141,41,5,10,1996-03-08,524006033,landsat_tm_c2_l1
LT05_L1TP_142041_19960331_20201029_02_T1,142,41,5,0,1996-03-31,524006035,landsat_tm_c2_l1
LT05_L1TP_141041_19960324_20200911_02_T1,141,41,5,7,1996-03-24,524006035,landsat_tm_c2_l1
LT05_L1TP_141041_19960308_20200911_02_T1,141,41,5,10,1996-03-08,524006035,landsat_tm_c2_l1
LT05_L1TP_141041_19960324_20200911_02_T1,141,41,5,7,1996-03-24,524006031,landsat_tm_c2_l1
LT05_L1TP_141041_19960308_20200911_02_T1,141,41,5,10,1996-03-08,524006031,landsat_tm_c2_l1
LT05_L1TP_141041_19960324_20200911_02_T1,141,41,5,7,1996-03-24,524006034,landsat_tm_c2_l1
LT05_L1TP_141041_19960308_20200911_02_T1,141,41,5,10,1996-03-08,524006034,landsat_tm_c2_l1
LT05_L1TP_141041_19960324_20200911_02_T1,141,41,5,7,1996-03-24,524006032,landsat_tm_c2_l1
LT05_L1TP_141041_19960308_20200911_02_T1,141,41,5,10,1996-03-08,524006032,landsat_tm_c2_l1
LT05_L1TP_139041_19960310_20200911_02_T1,139,41,5,14,1996-03-10,524002007,landsat_tm_c2_l1
LT05_L1TP_139042_19960310_20200911_02_T1,139,42,5,4,1996-03-10,524002005,landsat_tm_c2_l1
LT05_L1TP_139041_19960310_20200911_02_T1,139,41,5,14,1996-03-10,524002008,landsat_tm_c2_l1
LT05_L1TP_139041_19960310_20200911_02_T1,139,41,5,14,1996-03-10,524001003,landsat_tm_c2_l1
LT05_L1TP_139042_19960310_20200911_02_T1,139,42,5,4,1996-03-10,524001004,landsat_tm_c2_l1
LT05_L1TP_139041_19960310_20200911_02_T1,139,41,5,14,1996-03-10,524001002,landsat_tm_c2_l1
LT05_L1TP_139041_19960310_20200911_02_T1,139,41,5,14,1996-03-10,524001001,landsat_tm_c2_l1
LT05_L1TP_145039_19960304_20200911_02_T1,145,39,5,3,1996-03-04,524014074,landsat_tm_c2_l1
LT05_L1TP_145040_19960304_20200911_02_T1,145,40,5,4,1996-03-04,524014074,landsat_tm_c2_l1
LT05_L1TP_145040_19960304_20200911_02_T1,145,40,5,4,1996-03-04,524014073,landsat_tm_c2_l1
LT05_L1TP_145040_19960304_20200911_02_T1,145,40,5,4,1996-03-04,524014072,landsat_tm_c2_l1
LT05_L1TP_142041_19960331_20201029_02_T1,142,41,5,0,1996-03-31,524008044,landsat_tm_c2_l1
LT05_L1TP_141040_19960324_20200912_02_T1,141,40,5,41,1996-03-24,524007036,landsat_tm_c2_l1
LT05_L1TP_141041_19960324_20200911_02_T1,141,41,5,7,1996-03-24,524007036,landsat_tm_c2_l1
LT05_L1TP_141040_19960308_20200911_02_T1,141,40,5,23,1996-03-08,524007036,landsat_tm_c2_l1
LT05_L1TP_141041_19960308_20200911_02_T1,141,41,5,10,1996-03-08,524007036,landsat_tm_c2_l1
LT05_L1TP_142041_19960331_20201029_02_T1,142,41,5,0,1996-03-31,524007039,landsat_tm_c2_l1
LT05_L1TP_142041_19960331_20201029_02_T1,142,41,5,0,1996-03-31,524007038,landsat_tm_c2_l1
LT05_L1TP_142041_19960331_20201029_02_T1,142,41,5,0,1996-03-31,524009051,landsat_tm_c2_l1
LT05_L1TP_142041_19960331_20201029_02_T1,142,41,5,0,1996-03-31,524009046,landsat_tm_c2_l1
LT05_L1TP_142041_19960331_20201029_02_T1,142,41,5,0,1996-03-31,524009050,landsat_tm_c2_l1
LT05_L1TP_142041_19960331_20201029_02_T1,142,41,5,0,1996-03-31,524009048,landsat_tm_c2_l1
LT05_L1TP_142041_19960331_20201029_02_T1,142,41,5,0,1996-03-31,524009047,landsat_tm_c2_l1
LT05_L1TP_142041_19960331_20201029_02_T1,142,41,5,0,1996-03-31,524009049,landsat_tm_c2_l1
